자치구,연도,성별,심폐지구력,근력,평균BMI,1~2등급비율,3등급비율,4~5등급비율
중랑구,2019,여,-0.6761596455615921,0.03408265630396923,21.50952380952381,52.74509803921569,43.72549019607843,3.5294117647058822
중랑구,2020,남,0.05564438131863144,-1.0281071201586929,22.12727272727273,46.67054376272172,42.366967141610935,10.962489095667346
중랑구,2020,여,-0.4542776548278076,0.8883924766648613,21.402380952380952,53.59831376091538,41.764528756398676,4.637157482685938
중랑구,2021,남,-0.1619331503123002,0.6032507650885369,22.8,32.47549019607843,49.63235294117647,17.892156862745097
중랑구,2021,여,-0.3572545180429964,0.38386399272909766,21.755555555555556,36.64596273291926,52.0703933747412,11.283643892339544
중랑구,2022,남,-0.013559325013626555,0.18457855736482667,23.175757575757576,36.935341009743134,45.91083554768232,17.153823442574552
중랑구,2022,여,-0.18597816819054516,1.260616532741593,21.50952380952381,49.344159900062465,43.91005621486571,6.74578388507183
중랑구,2023,남,-0.11809270380611658,-0.5088163872453434,22.74848484848485,38.28051459052401,43.112645120803265,18.606840288672732
중랑구,2023,여,0.3997897145491145,0.19736028746265633,21.454761904761906,52.55427841634738,39.52745849297574,7.918263090676884
중랑구,2024,남,0.10855561922268764,-0.7434373051792589,22.263636363636365,45.41372674791533,38.197562540089805,16.388710711994868
중랑구,2024,여,0.10480160862126536,-0.024320601706322557,21.280952380952378,57.119314436387604,36.519446275543835,6.361239288068557
중랑구,2025,남,0.03350990872312465,-0.4414812884314717,22.400000000000002,44.24202992843201,37.735849056603776,18.022121014964217
중랑구,2025,여,0.05762857366607449,-0.20547284314104858,21.202380952380953,57.78979384927341,35.24839472794863,6.9618114227779655
